iid,gender,condtn,pid,match,ramerace ,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,like_o,prob_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,career_c,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,dec,attr,sinc,intel,fun,like,prob,met
527,0,2,539,0,0,2,0,2,2,1,0,1,1,1,0,0,2,2,2,2,2,2,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0
527,0,2,540,0,0,4,0,2,2,1,1,1,1,1,0,0,2,2,2,1,1,2,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,1,2,2,1,1,1,0
527,0,2,541,0,0,2,0,2,4,2,1,0,1,0,0,0,2,2,2,2,1,0,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,1,2,2,1,2,1,0
527,0,2,542,0,0,4,0,2,4,1,1,1,1,0,0,0,0,2,2,2,2,1,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,2,1,0,1,0
527,0,2,543,0,0,2,0,2,4,1,1,1,1,1,1,0,2,2,2,2,2,2,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0
527,0,2,544,0,0,2,0,2,4,1,1,1,0,0,1,0,2,2,2,2,2,2,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0
527,0,2,546,0,0,1,0,3,2,2,0,1,1,0,0,1,2,2,2,2,2,2,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,2,0
527,0,2,547,0,0,4,0,3,2,1,1,1,1,0,1,0,2,2,2,2,2,1,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0
527,0,2,548,0,0,1,0,3,2,2,0,1,0,0,1,0,1,2,2,1,1,2,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0
527,0,2,549,0,0,5,0,3,2,1,1,1,1,0,1,1,2,2,2,2,2,2,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0
527,0,2,550,0,0,5,0,3,2,1,0,1,1,0,0,0,2,2,2,2,2,1,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,1,0
527,0,2,551,0,0,3,0,3,1,2,1,1,1,0,0,0,2,2,2,2,2,0,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,2,2,2,2,2,1,1
527,0,2,552,0,0,8,0,2,2,2,0,1,1,0,0,0,2,2,2,2,2,2,2,11,6,5,5,1,4,3,11,1,2,1,0,0,0,0,2,0,0,0,0,0,0,2,1,2,1,1,1,0
529,0,2,531,0,0,5,1,2,4,1,1,1,1,0,0,0,2,2,2,2,1,1,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,0
529,0,2,532,1,1,2,1,3,4,1,1,1,1,0,0,1,2,2,2,2,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,0
529,0,2,533,0,0,8,0,3,2,1,1,1,1,1,0,0,2,2,2,2,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,0
529,0,2,534,1,1,5,0,2,6,1,1,1,0,0,0,1,2,2,2,2,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,0
529,0,2,536,0,0,3,0,3,2,1,1,1,1,0,0,0,2,2,2,2,1,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,0
529,0,2,537,0,0,3,1,2,4,1,0,1,1,0,1,0,2,2,2,2,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,0
529,0,2,538,0,0,3,0,4,2,2,0,0,1,0,0,0,1,2,2,2,2,1,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,1
529,0,2,539,0,0,1,0,2,2,1,0,1,1,1,0,1,2,2,2,2,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,0
529,0,2,540,0,0,5,0,2,2,1,1,1,1,1,0,0,2,2,2,2,2,1,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,0
529,0,2,541,0,0,2,1,2,4,2,1,0,1,0,0,0,1,2,2,2,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,0
529,0,2,542,0,0,0,1,2,4,1,1,1,1,0,0,0,0,2,2,2,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,0
529,0,2,543,0,0,3,1,2,4,1,1,1,1,1,1,0,1,2,2,2,1,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,0
529,0,2,544,0,0,2,1,2,4,1,1,1,0,0,1,0,2,2,2,2,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,1
529,0,2,545,0,0,4,0,2,2,1,1,1,1,0,0,0,2,2,2,1,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,0
529,0,2,546,0,0,2,0,3,2,2,0,1,1,0,0,0,2,2,2,2,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,0
529,0,2,547,0,0,2,0,3,2,1,1,1,1,0,1,0,1,2,2,1,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,0
529,0,2,548,0,0,2,0,3,2,2,0,1,0,0,1,0,0,2,2,0,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,0
529,0,2,549,0,0,4,0,3,2,1,1,1,1,0,1,0,2,2,2,2,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,0
529,0,2,550,0,0,4,0,3,2,1,0,1,1,0,0,0,2,2,2,1,2,1,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,0,2,2,2,2,2,2,0
529,0,2,551,0,0,1,0,3,1,2,1,1,1,0,0,0,2,2,2,2,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,0
529,0,2,552,0,0,7,0,2,2,2,0,1,1,0,0,0,2,2,2,2,2,2,2,5,4,4,1,2,4,1,5,5,0,1,1,0,0,1,1,1,0,0,0,1,1,2,2,2,2,2,2,0
530,0,2,531,0,0,4,1,2,4,1,1,1,1,0,0,0,2,2,2,2,1,1,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,0
530,0,2,532,0,0,1,1,3,4,1,1,1,1,0,0,1,2,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,0,2,2,2,2,2,2,0
530,0,2,534,1,1,3,0,2,6,1,1,1,0,0,0,1,2,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,1
530,0,2,536,0,0,1,0,3,2,1,1,1,1,0,0,0,2,2,2,2,1,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,0
530,0,2,537,0,0,1,1,2,4,1,0,1,1,0,1,0,2,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,0
530,0,2,538,0,0,6,0,4,2,2,0,0,1,0,0,0,2,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,0
530,0,2,539,0,0,1,0,2,2,1,0,1,1,1,0,0,2,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,0
530,0,2,540,0,0,4,0,2,2,1,1,1,1,1,0,0,2,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,0
530,0,2,541,0,0,6,1,2,4,2,1,0,1,0,0,0,2,2,2,1,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,0
530,0,2,542,0,0,1,1,2,4,1,1,1,1,0,0,0,0,2,2,1,0,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,0
530,0,2,543,0,0,1,1,2,4,1,1,1,1,1,1,0,1,2,2,2,1,1,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,1
530,0,2,544,1,1,2,1,2,4,1,1,1,0,0,1,1,2,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,1
530,0,2,545,0,0,2,0,2,2,1,1,1,1,0,0,0,2,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,0
530,0,2,546,0,0,2,0,3,2,2,0,1,1,0,0,0,2,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,0
530,0,2,547,0,0,1,0,3,2,1,1,1,1,0,1,0,1,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,0,2,2,2,2,2,2,0
530,0,2,548,0,0,3,0,3,2,2,0,1,0,0,1,0,0,2,2,0,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,0,2,2,2,2,2,2,0
530,0,2,549,0,0,3,0,3,2,1,1,1,1,0,1,0,2,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,0
530,0,2,550,0,0,2,0,3,2,1,0,1,1,0,0,0,2,2,2,1,2,1,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,0,2,2,2,2,2,1,0
530,0,2,551,0,0,4,0,3,1,2,1,1,1,0,0,0,2,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,0,2,2,2,2,2,2,0
530,0,2,552,0,0,1,0,2,2,2,0,1,1,0,0,0,1,2,2,2,2,2,2,5,4,1,1,2,7,3,10,8,1,1,0,1,0,1,2,0,0,0,0,1,1,2,2,2,2,2,2,0
531,1,2,509,0,0,2,1,3,4,0,1,1,0,0,1,0,1,2,2,2,1,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,1,2,2,2,2,2,2,0
531,1,2,510,0,0,2,0,3,3,1,1,1,1,0,0,0,2,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,0,0,0
531,1,2,511,0,0,3,1,2,4,1,0,0,1,1,1,1,2,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,2,0,0
531,1,2,513,0,0,1,0,2,2,1,1,1,1,0,1,0,2,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,1,0,0
531,1,2,514,0,0,3,0,2,2,1,1,1,1,0,1,0,2,2,2,2,2,1,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,2,0,0
531,1,2,515,0,0,7,0,2,2,1,1,1,1,0,1,1,2,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,2,0,0
531,1,2,516,0,0,4,1,3,4,2,0,0,0,0,1,0,2,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,1,2,2,2,2,2,1,0
531,1,2,517,0,0,1,0,3,3,1,1,1,1,0,0,0,1,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,0,0,0
531,1,2,518,0,0,4,0,2,2,1,1,1,1,0,0,0,2,2,2,2,1,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,2,0,0
531,1,2,519,0,0,6,0,3,2,2,0,1,1,0,0,0,0,2,2,1,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,1,2,0,0
531,1,2,520,0,0,2,0,3,6,1,1,1,1,0,0,0,2,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,1,2,2,2,2,2,0,0
531,1,2,521,0,0,4,0,3,2,0,1,1,1,1,0,0,2,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,1,0,0
531,1,2,522,0,0,4,0,2,2,0,1,1,1,1,1,0,2,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,0,0,0,0
531,1,2,523,0,0,2,1,3,4,0,1,1,1,0,1,1,2,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,0,2,0,0
531,1,2,524,1,1,2,1,2,4,1,1,1,1,0,0,1,2,2,2,2,2,1,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,1,2,2,2,2,2,0,0
531,1,2,525,0,0,0,0,2,2,0,1,1,1,1,0,0,2,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,1,0,0
531,1,2,526,0,0,1,0,3,3,0,0,1,1,0,1,1,2,1,2,2,2,0,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,2,0,0
531,1,2,527,0,0,2,0,2,6,2,1,0,0,0,0,0,2,2,2,1,2,1,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,0,0,0
531,1,2,529,0,0,5,1,2,4,0,1,1,0,0,1,1,2,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,1,1,0
531,1,2,530,0,0,4,1,2,4,1,1,0,1,0,1,1,2,2,2,2,2,2,2,5,4,5,1,2,7,2,2,7,1,1,1,1,0,0,1,1,0,1,0,1,0,2,2,2,2,1,1,0
532,1,2,510,0,0,1,0,3,3,1,1,1,1,0,0,0,1,2,2,1,1,1,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,0,2,2,2,2,2,2,0
532,1,2,511,0,0,5,1,2,4,1,0,0,1,1,1,1,2,1,2,2,2,2,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,0,2,2,2,2,2,2,0
532,1,2,514,0,0,1,0,2,2,1,1,1,1,0,1,0,2,2,2,1,1,1,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,0
532,1,2,515,0,0,1,0,2,2,1,1,1,1,0,1,0,2,2,2,2,2,2,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,0,2,2,2,2,2,2,0
532,1,2,516,0,0,3,1,3,4,2,0,0,0,0,1,0,1,2,2,1,1,2,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,0,2,2,2,1,2,0,0
532,1,2,517,0,0,0,0,3,3,1,1,1,1,0,0,0,2,2,2,2,2,1,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,0,2,2,2,2,2,2,0
532,1,2,518,0,0,0,0,2,2,1,1,1,1,0,0,0,2,2,2,2,2,2,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,0
532,1,2,519,0,0,1,0,3,2,2,0,1,1,0,0,0,1,2,2,1,2,2,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,0
532,1,2,520,0,0,1,0,3,6,1,1,1,1,0,0,0,2,2,2,2,2,2,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,0
532,1,2,521,0,0,2,0,3,2,0,1,1,1,1,0,0,2,2,2,2,2,2,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,0
532,1,2,522,0,0,2,0,2,2,0,1,1,1,1,1,0,1,2,2,1,2,1,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,0
532,1,2,523,1,1,5,1,3,4,0,1,1,1,0,1,1,0,2,2,0,2,2,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,0
532,1,2,524,1,1,3,1,2,4,1,1,1,1,0,0,1,1,2,2,2,2,2,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,0
532,1,2,525,0,0,2,0,2,2,0,1,1,1,1,0,0,2,2,2,2,2,2,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,0,2,2,2,2,2,1,0
532,1,2,526,0,0,1,0,3,3,0,0,1,1,0,1,0,1,2,2,0,1,0,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,0
532,1,2,527,0,0,2,0,2,6,2,1,0,0,0,0,0,2,2,2,1,2,1,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,0
532,1,2,529,1,1,2,1,2,4,0,1,1,0,0,1,1,2,2,2,2,2,2,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,0
532,1,2,530,0,0,1,1,2,4,1,1,0,1,0,1,0,2,2,2,2,2,2,3,5,4,8,3,1,2,2,5,6,1,1,1,1,0,0,1,1,1,1,0,0,1,2,2,2,2,2,2,0
533,1,2,510,1,1,7,0,3,3,1,1,1,1,0,0,1,2,2,2,2,2,2,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,1
533,1,2,511,0,0,6,0,2,4,1,0,0,1,1,1,1,2,2,2,2,2,2,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,0
533,1,2,513,1,1,2,1,2,2,1,1,1,1,0,1,1,2,2,2,2,2,2,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,0
533,1,2,514,0,0,3,1,2,2,1,1,1,1,0,1,1,2,2,2,2,2,2,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,0
533,1,2,515,0,0,6,1,2,2,1,1,1,1,0,1,0,2,2,2,2,2,1,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,0
533,1,2,516,0,0,1,0,3,4,2,0,0,0,0,1,0,2,2,2,2,2,2,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,1,1,0
533,1,2,518,0,0,1,1,2,2,1,1,1,1,0,0,0,2,2,2,2,2,2,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,0
533,1,2,519,0,0,6,1,3,2,2,0,1,1,0,0,0,2,2,2,1,2,2,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,1,2,2,2,2,2,2,0
533,1,2,520,0,0,2,0,3,6,1,1,1,1,0,0,0,2,2,2,2,2,1,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,0
533,1,2,521,0,0,6,1,3,2,0,1,1,1,1,0,0,2,2,2,2,2,2,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,0
533,1,2,522,0,0,2,1,2,2,0,1,1,1,1,1,1,2,2,2,2,2,2,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,0
533,1,2,523,0,0,3,0,3,4,0,1,1,1,0,1,1,2,2,2,2,2,1,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,0
533,1,2,526,0,0,4,0,3,3,0,0,1,1,0,1,0,2,2,2,1,1,0,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,0
533,1,2,527,0,0,4,0,2,6,2,1,0,0,0,0,0,1,1,2,1,1,1,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,0
533,1,2,529,0,0,8,0,2,4,0,1,1,0,0,1,0,2,2,2,2,2,2,3,5,2,1,1,2,6,2,2,5,1,1,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,2,2,0
534,1,2,509,0,0,2,0,3,4,0,1,1,0,0,1,0,2,2,2,2,2,1,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,510,0,0,5,0,3,3,1,1,1,1,0,0,0,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,511,1,1,3,0,2,4,1,0,0,1,1,1,1,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,1
534,1,2,513,0,0,2,0,2,2,1,1,1,1,0,1,0,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,514,0,0,1,0,2,2,1,1,1,1,0,1,0,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,515,0,0,3,0,2,2,1,1,1,1,0,1,0,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,516,0,0,2,0,3,4,2,0,0,0,0,1,0,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,517,0,0,1,0,3,3,1,1,1,1,0,0,0,1,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,518,0,0,3,0,2,2,1,1,1,1,0,0,0,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,519,0,0,2,0,3,2,2,0,1,1,0,0,0,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,520,0,0,1,1,3,6,1,1,1,1,0,0,0,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,521,1,1,3,0,3,2,0,1,1,1,1,0,1,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,523,0,0,2,0,3,4,0,1,1,1,0,1,1,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,0,2,2,2,2,2,2,0
534,1,2,524,1,1,2,0,2,4,1,1,1,1,0,0,1,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,525,0,0,4,0,2,2,0,1,1,1,1,0,0,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,0,2,2,2,2,2,1,0
534,1,2,526,1,1,4,0,3,3,0,0,1,1,0,1,1,2,2,1,2,2,1,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,527,0,0,4,1,2,6,2,1,0,0,0,0,0,2,2,2,1,1,1,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,0,2,2,2,2,2,2,0
534,1,2,529,1,1,5,0,2,4,0,1,1,0,0,1,1,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
534,1,2,530,1,1,3,0,2,4,1,1,0,1,0,1,1,2,2,2,2,2,2,2,5,6,1,1,3,5,6,5,9,1,1,1,0,0,0,1,1,1,0,0,0,1,2,2,2,2,2,2,0
535,1,2,509,1,1,4,0,3,4,0,1,1,0,0,1,1,1,2,2,2,2,2,2,10,2,5,6,1,5,3,2,6,1,1,1,1,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,0
535,1,2,510,0,0,3,0,3,3,1,1,1,1,0,0,0,2,2,2,2,2,2,2,10,2,5,6,1,5,3,2,6,1,1,1,1,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,0
535,1,2,511,1,1,3,0,2,4,1,0,0,1,1,1,1,2,2,2,2,2,2,2,10,2,5,6,1,5,3,2,6,1,1,1,1,0,1,1,1,1,1,1,0,1,2,2,2,2,2,2,0
